consumption_id,building_id,year,month,heating_kwh,electricity_kwh,total_cost_eur,heating_cost_eur,outdoor_temp_avg_c,heating_degree_days
CONS-097681,BLD-08141,2024,1,53208.0,2933.6,7063.88,6104.17,-2.1,611.8
CONS-097693,BLD-08142,2024,1,108731.9,3502.7,14188.94,13050.98,-0.6,567.3
CONS-097705,BLD-08143,2024,1,64695.3,2855.1,8578.16,7707.78,-2.6,611.7
CONS-097717,BLD-08144,2024,1,73691.0,3395.0,9565.6,8515.01,-2.4,571.3
CONS-097729,BLD-08145,2024,1,38804.6,3442.6,5583.43,4495.3,-0.0,547.7
CONS-097741,BLD-08146,2024,1,2237.4,166.9,330.77,278.69,-2.9,535.6
CONS-097753,BLD-08147,2024,1,170298.6,3639.2,20896.77,19691.94,-1.0,613.6
CONS-097765,BLD-08148,2024,1,26791.1,1260.9,3720.99,3334.59,-2.6,585.6
CONS-097777,BLD-08149,2024,1,41952.3,2149.4,5596.17,4905.38,-0.6,541.6
CONS-097789,BLD-08150,2024,1,111560.7,4538.3,15385.65,13891.19,-1.2,580.2
CONS-097801,BLD-08151,2024,1,104174.7,3731.0,13396.9,12234.18,-1.4,537.7
CONS-097813,BLD-08152,2024,1,10785.4,623.0,1429.61,1232.24,-2.7,561.1
CONS-097825,BLD-08153,2024,1,46656.1,816.2,5963.87,5715.55,-2.6,547.2
CONS-097837,BLD-08154,2024,1,116243.0,4916.1,16162.57,14557.22,-3.0,555.9
CONS-097849,BLD-08155,2024,1,84711.7,2514.8,10705.64,9888.53,-1.9,605.6
CONS-097861,BLD-08156,2024,1,173544.8,11869.6,25109.07,21441.78,-0.9,598.5
CONS-097873,BLD-08157,2024,1,52869.3,2584.1,7041.03,6238.91,-0.6,557.2
CONS-097885,BLD-08158,2024,1,113565.2,4473.0,15697.36,14212.13,-0.6,558.8
CONS-097897,BLD-08159,2024,1,9047.5,1202.3,1452.94,1068.78,-1.5,602.0
CONS-097909,BLD-08160,2024,1,71271.3,2973.1,9647.92,8706.09,-2.6,553.2
CONS-097921,BLD-08161,2024,1,11699.1,743.6,1666.68,1430.93,-1.7,578.4
CONS-097933,BLD-08162,2024,1,65200.7,3415.1,8980.67,7924.04,-2.8,582.4
CONS-097945,BLD-08163,2024,1,30275.3,1930.3,4235.94,3635.58,-2.7,568.4
CONS-097957,BLD-08164,2024,1,85094.8,2855.2,10781.53,9842.05,-0.9,593.8
CONS-097969,BLD-08165,2024,1,13115.3,648.9,1857.94,1650.53,-2.0,552.3
CONS-097981,BLD-08166,2024,1,8089.6,970.1,1293.06,993.98,-0.5,547.1
CONS-097993,BLD-08167,2024,1,101630.5,4275.9,13177.91,11859.82,-0.7,594.4
CONS-098005,BLD-08168,2024,1,11502.2,257.5,1527.84,1442.6,-2.6,568.7
CONS-098017,BLD-08169,2024,1,23038.1,1334.6,3223.39,2804.01,-2.8,603.6
CONS-098029,BLD-08170,2024,1,84421.7,1928.2,11060.26,10463.68,-1.9,535.0
CONS-098041,BLD-08171,2024,1,79348.0,2168.5,10303.07,9635.04,-2.1,575.1
CONS-098053,BLD-08172,2024,1,41132.4,2309.9,5575.69,4869.51,-2.7,598.8
CONS-098065,BLD-08173,2024,1,65026.1,2779.4,8325.7,7450.48,-1.1,573.5
CONS-098077,BLD-08174,2024,1,7166.6,227.8,970.0,893.63,-2.9,603.6
CONS-098089,BLD-08175,2024,1,35462.8,2039.7,4827.17,4165.16,-2.6,567.7
CONS-098101,BLD-08176,2024,1,67632.1,2793.4,8896.89,7992.32,-2.1,579.9
CONS-098113,BLD-08177,2024,1,48644.3,1743.3,6492.11,5919.06,-2.8,597.2
CONS-098125,BLD-08178,2024,1,75882.0,2072.9,10218.76,9537.21,-1.6,544.5
CONS-098137,BLD-08179,2024,1,6077.6,327.7,799.69,697.73,-1.3,548.5
CONS-098149,BLD-08180,2024,1,31860.2,1336.8,4159.49,3739.01,-1.1,544.7
CONS-098161,BLD-08181,2024,1,26409.4,939.6,3617.25,3306.12,-2.4,606.5
CONS-098173,BLD-08182,2024,1,121745.2,7322.5,17096.7,14778.65,-2.4,540.3
CONS-098185,BLD-08183,2024,1,36040.0,3296.3,5308.58,4249.93,-1.1,591.6
CONS-098197,BLD-08184,2024,1,78533.5,4997.9,10745.36,9189.45,-2.5,599.9
CONS-098209,BLD-08185,2024,1,22240.9,697.5,2867.26,2654.61,-0.1,559.5
CONS-098221,BLD-08186,2024,1,27520.7,661.1,3385.65,3181.4,-2.9,600.7
CONS-098233,BLD-08187,2024,1,119655.5,4242.7,15226.62,13915.34,-1.4,559.9
CONS-098245,BLD-08188,2024,1,26369.1,1067.3,3615.91,3284.28,-1.3,549.0
CONS-098257,BLD-08189,2024,1,142643.0,3753.7,19032.6,17864.77,-2.3,566.3
CONS-098269,BLD-08190,2024,1,233487.7,10144.7,31554.2,28417.34,-0.8,582.9
CONS-098281,BLD-08191,2024,1,41494.9,1682.7,5523.44,4999.28,-1.9,563.7
CONS-098293,BLD-08192,2024,1,105847.8,3873.6,14511.43,13333.31,-2.2,586.8
CONS-098305,BLD-08193,2024,1,78145.5,3926.9,10446.47,9139.1,-1.1,566.4
CONS-098317,BLD-08194,2024,1,3380.3,249.0,491.33,413.54,-0.9,614.5
CONS-098329,BLD-08195,2024,1,142218.8,4354.9,18484.17,17061.72,-2.4,613.7
CONS-098341,BLD-08196,2024,1,22153.1,1230.3,3146.99,2746.07,-0.5,573.0
CONS-098353,BLD-08197,2024,1,170692.2,3968.0,22443.25,21222.99,-1.6,553.2
CONS-098365,BLD-08198,2024,1,22037.0,1057.5,3018.01,2693.6,-0.1,569.7
CONS-098377,BLD-08199,2024,1,35705.6,1125.8,4520.82,4173.23,-0.7,558.2
CONS-098389,BLD-08200,2024,1,104337.3,3535.1,13469.59,12309.39,-0.3,594.0
CONS-098401,BLD-08201,2024,1,75887.8,3425.4,10313.26,9263.31,-0.5,565.9
CONS-098413,BLD-08202,2024,1,119429.3,3158.7,14945.19,13897.23,-2.9,578.4
CONS-098425,BLD-08203,2024,1,32798.8,1295.7,4464.88,4040.19,-1.5,548.8
CONS-098437,BLD-08204,2024,1,84685.5,6200.5,12001.17,10014.91,-0.4,580.0
CONS-098449,BLD-08205,2024,1,19050.0,1223.2,2708.37,2328.72,-1.0,568.2
CONS-098461,BLD-08206,2024,1,94806.4,3553.8,12287.1,11095.67,-2.8,574.7
CONS-098473,BLD-08207,2024,1,176591.3,2822.7,21097.71,20216.62,-1.8,570.8
CONS-098485,BLD-08208,2024,1,19869.9,996.5,2580.04,2266.15,-0.2,545.3
CONS-098497,BLD-08209,2024,1,121532.0,2531.2,16068.97,15231.83,-2.6,572.7
CONS-098509,BLD-08210,2024,1,61083.7,2272.1,8072.45,7336.15,-2.9,610.0
CONS-098521,BLD-08211,2024,1,6485.8,201.5,869.41,806.7,-1.9,599.3
CONS-098533,BLD-08212,2024,1,11102.2,932.9,1688.7,1398.16,-2.2,562.5
CONS-098545,BLD-08213,2024,1,39322.9,4497.9,6127.72,4717.49,-2.9,554.5
CONS-098557,BLD-08214,2024,1,43171.8,1582.7,5551.58,5032.32,-0.2,537.6
CONS-098569,BLD-08215,2024,1,325468.2,8282.2,43285.55,40600.26,-2.5,543.8
CONS-098581,BLD-08216,2024,1,27449.8,2260.3,4045.0,3353.89,-0.0,593.2
CONS-098593,BLD-08217,2024,1,80039.3,3363.0,10400.32,9317.25,-0.1,582.4
CONS-098605,BLD-08218,2024,1,110843.9,2772.3,14620.06,13726.07,-0.3,550.4
CONS-098617,BLD-08219,2024,1,26772.7,1407.4,3500.75,3064.53,-0.8,546.7
CONS-098629,BLD-08220,2024,1,26744.0,833.6,3621.34,3347.86,-1.4,541.1
CONS-098641,BLD-08221,2024,1,48670.8,2601.9,6850.28,6034.5,-2.7,582.6
CONS-098653,BLD-08222,2024,1,13555.6,654.2,1821.83,1612.77,-0.4,568.9
CONS-098665,BLD-08223,2024,1,18342.8,835.1,2426.75,2169.28,-2.9,555.5
CONS-098677,BLD-08224,2024,1,251178.9,10937.9,33778.21,30402.8,-0.9,608.4
CONS-098689,BLD-08225,2024,1,42250.0,1686.3,5389.05,4849.82,-2.2,561.0
CONS-098701,BLD-08226,2024,1,41881.6,1007.8,5279.7,4945.77,-0.5,556.6
CONS-098713,BLD-08227,2024,1,8752.2,177.9,1135.05,1075.69,-2.7,607.2
CONS-098725,BLD-08228,2024,1,54164.7,2311.9,7479.01,6718.78,-1.8,549.4
CONS-098737,BLD-08229,2024,1,10520.2,237.6,1279.52,1202.21,-2.4,547.1
CONS-098749,BLD-08230,2024,1,47698.8,2146.0,6398.01,5706.01,-1.4,588.0
CONS-098761,BLD-08231,2024,1,35878.7,668.3,4471.68,4263.65,-2.3,592.4
CONS-098773,BLD-08232,2024,1,9163.4,318.0,1162.5,1062.68,-2.9,558.2
CONS-098785,BLD-08233,2024,1,29899.6,1106.2,3783.94,3412.28,-2.1,594.3
CONS-098797,BLD-08234,2024,1,22228.7,1280.0,2942.92,2543.98,-1.7,614.6
CONS-098809,BLD-08235,2024,1,245901.9,10020.5,34228.38,30940.25,-0.8,555.8
CONS-098821,BLD-08236,2024,1,2363.2,312.7,400.38,296.5,-1.5,558.5
CONS-098833,BLD-08237,2024,1,36857.3,2579.9,5045.7,4220.55,-1.4,595.4
CONS-098845,BLD-08238,2024,1,39172.9,2143.8,5403.65,4731.33,-0.8,595.0
CONS-098857,BLD-08239,2024,1,145249.3,6255.7,20101.77,18047.01,-0.8,560.6
CONS-098869,BLD-08240,2024,1,70853.5,5172.0,10593.76,8870.96,-2.9,540.7
CONS-098881,BLD-08241,2024,1,52234.0,1721.3,6792.22,6238.36,-2.0,561.5
CONS-098893,BLD-08242,2024,1,236543.4,5108.4,30588.71,28936.79,-1.2,591.9
CONS-098905,BLD-08243,2024,1,126029.0,3526.8,15937.08,14792.14,-0.5,602.8
CONS-098917,BLD-08244,2024,1,42826.0,2318.8,6081.46,5348.6,-1.9,600.0
CONS-098929,BLD-08245,2024,1,11529.6,1440.2,1889.78,1419.91,-1.7,579.2
CONS-098941,BLD-08246,2024,1,29179.8,1469.9,3908.11,3445.29,-1.4,563.3
CONS-098953,BLD-08247,2024,1,87221.7,3643.7,11194.96,10001.72,-0.4,575.8
CONS-098965,BLD-08248,2024,1,21838.8,1019.9,3076.73,2748.63,-0.2,555.9
CONS-098977,BLD-08249,2024,1,57012.0,2567.8,7374.86,6590.28,-1.3,552.9
CONS-098989,BLD-08250,2024,1,16561.4,705.4,2281.33,2054.49,-0.4,551.9
CONS-099001,BLD-08251,2024,1,227369.3,3391.3,27673.55,26575.64,-0.5,546.3
CONS-099013,BLD-08252,2024,1,53167.5,3088.9,7349.92,6318.9,-1.6,569.5
CONS-099025,BLD-08253,2024,1,86202.3,4206.1,11641.42,10274.28,-1.1,585.6
CONS-099037,BLD-08254,2024,1,11762.3,895.1,1677.02,1380.49,-1.8,596.7
CONS-099049,BLD-08255,2024,1,66387.5,3917.8,9493.14,8181.21,-0.3,538.7
CONS-099061,BLD-08256,2024,1,23019.4,598.3,3015.05,2829.51,-0.0,546.0
CONS-099073,BLD-08257,2024,1,49158.5,2250.1,6381.85,5671.58,-2.6,545.8
CONS-099085,BLD-08258,2024,1,65206.9,3553.6,9064.85,7890.24,-1.6,572.2
CONS-099097,BLD-08259,2024,1,6178.5,182.8,823.08,763.0,-0.8,605.1
CONS-099109,BLD-08260,2024,1,141524.3,5002.2,18543.63,16909.95,-2.8,561.1
CONS-099121,BLD-08261,2024,1,83657.2,1818.0,10403.52,9802.63,-1.6,581.7
CONS-099133,BLD-08262,2024,1,30391.8,623.6,3756.48,3557.08,-2.7,566.8
CONS-099145,BLD-08263,2024,1,122376.9,2134.6,14689.46,14016.02,-1.3,556.9
CONS-099157,BLD-08264,2024,1,13034.0,850.6,1828.87,1547.85,-0.3,610.1
CONS-099169,BLD-08265,2024,1,24013.1,1261.7,3298.53,2911.37,-0.8,589.8
CONS-099181,BLD-08266,2024,1,38134.1,978.5,4731.97,4416.29,-1.7,614.3
CONS-099193,BLD-08267,2024,1,24727.5,558.3,3097.13,2923.96,-1.7,614.5
CONS-099205,BLD-08268,2024,1,94406.9,2517.3,11779.17,10996.35,-2.0,592.7
CONS-099217,BLD-08269,2024,1,27163.7,1744.5,3706.8,3175.38,-0.5,552.8
CONS-099229,BLD-08270,2024,1,214734.2,8571.3,29179.96,26503.82,-1.5,551.3
CONS-099241,BLD-08271,2024,1,100736.0,6496.1,14497.75,12442.46,-2.1,548.7
CONS-099253,BLD-08272,2024,1,173053.9,6297.8,22549.84,20487.36,-2.6,603.6
CONS-099265,BLD-08273,2024,1,8606.7,1494.4,1555.7,1063.24,-1.8,542.0
CONS-099277,BLD-08274,2024,1,85742.5,3108.7,11414.99,10393.93,-1.9,585.1
CONS-099289,BLD-08275,2024,1,42428.8,2776.5,5822.49,4903.46,-1.7,599.8
CONS-099301,BLD-08276,2024,1,24862.9,1553.7,3509.24,3020.67,-2.2,601.8
CONS-099313,BLD-08277,2024,1,61637.9,3121.3,8144.56,7155.09,-1.6,587.3
CONS-099325,BLD-08278,2024,1,46803.0,3340.1,6701.23,5582.16,-2.5,557.0
CONS-099337,BLD-08279,2024,1,65187.6,1865.5,8496.16,7900.82,-1.0,593.4
CONS-099349,BLD-08280,2024,1,80931.8,4470.9,11475.85,10040.88,-1.1,614.0
CONS-099361,BLD-08281,2024,1,76633.2,3751.4,10788.58,9531.95,-1.1,567.1
CONS-099373,BLD-08282,2024,1,104177.5,5483.8,14575.42,12743.88,-1.1,561.0
CONS-099385,BLD-08283,2024,1,69380.7,3597.1,9181.46,8037.61,-0.1,592.8
CONS-099397,BLD-08284,2024,1,14198.2,563.0,1868.94,1683.37,-0.8,591.6
CONS-099409,BLD-08285,2024,1,18291.5,907.9,2474.47,2173.17,-2.0,592.6
CONS-099421,BLD-08286,2024,1,22030.3,2169.3,3267.44,2576.72,-1.0,544.7
CONS-099433,BLD-08287,2024,1,96489.4,4838.8,12702.85,11119.54,-2.0,570.9
CONS-099445,BLD-08288,2024,1,61872.6,2486.2,8088.86,7322.2,-1.1,573.7
CONS-099457,BLD-08289,2024,1,44821.6,1325.4,5795.26,5357.61,-3.0,545.7
CONS-099469,BLD-08290,2024,1,8544.5,678.1,1239.59,1033.03,-2.9,586.7
CONS-099481,BLD-08291,2024,1,36766.1,2036.4,4936.91,4265.91,-1.4,594.8
CONS-099493,BLD-08292,2024,1,6856.9,217.6,896.98,825.69,-1.6,535.7
CONS-099505,BLD-08293,2024,1,36073.6,1715.6,4948.8,4400.05,-0.8,546.8
CONS-099517,BLD-08294,2024,1,97548.9,5186.0,13733.27,11996.5,-2.5,568.5
CONS-099529,BLD-08295,2024,1,24575.1,918.8,3302.26,3003.49,-0.5,547.3
CONS-099541,BLD-08296,2024,1,9580.3,554.8,1356.19,1172.73,-2.3,600.7
CONS-099553,BLD-08297,2024,1,60099.5,4048.1,8392.81,7071.7,-2.0,602.8
CONS-099565,BLD-08298,2024,1,30555.0,1644.5,4329.23,3795.03,-0.7,595.6
CONS-099577,BLD-08299,2024,1,36836.7,5829.4,6420.23,4615.59,-2.7,551.8
CONS-099589,BLD-08300,2024,1,70492.0,2950.4,9448.15,8519.32,-1.5,588.0
CONS-099601,BLD-08301,2024,1,64185.0,2171.0,8100.8,7388.15,-0.2,570.1
CONS-099613,BLD-08302,2024,1,129475.0,5550.4,17412.89,15639.18,-2.5,583.2
CONS-099625,BLD-08303,2024,1,110759.8,6041.6,15543.86,13697.79,-1.7,568.3
CONS-099637,BLD-08304,2024,1,11449.7,638.8,1515.48,1316.0,-0.4,598.6
CONS-099649,BLD-08305,2024,1,180649.7,2667.9,21657.94,20777.94,-1.6,577.1
CONS-099661,BLD-08306,2024,1,12809.9,1089.0,1943.33,1578.11,-1.5,603.8
CONS-099673,BLD-08307,2024,1,13784.6,1423.4,2068.4,1627.93,-0.7,538.5
CONS-099685,BLD-08308,2024,1,136052.8,6181.3,18827.32,16862.95,-0.5,590.5
CONS-099697,BLD-08309,2024,1,4152.3,383.6,620.8,498.78,-1.1,603.0
CONS-099709,BLD-08310,2024,1,137417.5,4148.8,17531.64,16170.0,-2.2,610.0
CONS-099721,BLD-08311,2024,1,27648.1,1893.4,3955.41,3330.56,-0.5,537.1
CONS-099733,BLD-08312,2024,1,71958.7,2378.5,9186.93,8449.8,-0.9,612.0
CONS-099745,BLD-08313,2024,1,104631.0,2653.8,13763.54,12949.34,-2.2,560.8
CONS-099757,BLD-08314,2024,1,19160.8,1777.7,2750.6,2198.57,-2.8,549.0
CONS-099769,BLD-08315,2024,1,26646.2,3451.2,4214.94,3089.35,-1.5,612.4
CONS-099781,BLD-08316,2024,1,103625.3,4043.1,14012.75,12688.53,-1.7,613.0
CONS-099793,BLD-08317,2024,1,55980.1,3264.8,7511.46,6415.77,-1.8,600.2
CONS-099805,BLD-08318,2024,1,275792.3,5507.9,36010.56,34293.86,-2.4,559.2
CONS-099817,BLD-08319,2024,1,91337.6,4229.7,11874.25,10477.43,-2.7,591.7
CONS-099829,BLD-08320,2024,1,64555.3,3995.4,8757.17,7421.05,-2.2,554.8
CONS-099841,BLD-08321,2024,1,42533.3,2902.7,6136.15,5223.57,-0.8,590.5
CONS-099853,BLD-08322,2024,1,125341.0,3121.8,16180.08,15156.31,-2.2,611.6
CONS-099865,BLD-08323,2024,1,49251.4,1286.7,6578.81,6150.44,-1.1,540.8
CONS-099877,BLD-08324,2024,1,6991.8,173.0,867.71,815.12,-1.0,590.7
CONS-099889,BLD-08325,2024,1,77185.0,2255.6,10216.67,9523.66,-1.6,613.0
CONS-099901,BLD-08326,2024,1,73318.6,4467.5,10498.93,9104.01,-1.3,563.2
CONS-099913,BLD-08327,2024,1,12096.1,376.0,1623.02,1504.3,-0.3,539.7
CONS-099925,BLD-08328,2024,1,34256.2,2758.4,5057.93,4210.05,-2.8,558.9
CONS-099937,BLD-08329,2024,1,67803.5,4816.6,9826.57,8221.8,-2.2,592.5
CONS-099949,BLD-08330,2024,1,93407.2,3187.7,11960.58,10897.38,-1.6,560.5
CONS-099961,BLD-08331,2024,1,56771.5,1232.3,7527.73,7118.19,-1.3,581.5
CONS-099973,BLD-08332,2024,1,57553.4,1938.4,7314.19,6680.93,-0.5,577.6
CONS-099985,BLD-08333,2024,1,49571.8,2817.9,7111.77,6196.18,-2.8,614.9
CONS-099997,BLD-08334,2024,1,26620.5,902.3,3359.38,3064.18,-1.7,580.2
CONS-100009,BLD-08335,2024,1,142818.9,7366.8,19743.84,17474.99,-1.8,576.7
CONS-100021,BLD-08336,2024,1,102569.8,5164.3,14547.7,12896.22,-0.4,607.9
CONS-100033,BLD-08337,2024,1,26052.5,690.7,3470.84,3256.99,-2.2,594.8
CONS-100045,BLD-08338,2024,1,7710.2,596.5,1140.65,944.12,-0.4,575.1
CONS-100057,BLD-08339,2024,1,16549.5,471.9,2231.68,2080.17,-2.1,578.5
CONS-100069,BLD-08340,2024,1,168603.3,4657.4,22535.2,21011.88,-0.8,537.6
CONS-100081,BLD-08341,2024,1,160055.6,3475.0,19422.89,18356.35,-0.4,570.3
CONS-100093,BLD-08342,2024,1,34606.6,1797.9,4818.9,4237.15,-2.9,591.0
CONS-100105,BLD-08343,2024,1,70263.7,3174.7,9600.0,8620.19,-2.0,542.8
CONS-100117,BLD-08344,2024,1,17573.6,516.1,2283.42,2110.23,-1.6,547.4
CONS-100129,BLD-08345,2024,1,44919.6,1441.1,5789.89,5336.9,-2.3,543.0
CONS-100141,BLD-08346,2024,1,45745.5,2330.6,6510.32,5729.33,-1.8,583.4
CONS-100153,BLD-08347,2024,1,6683.8,230.4,896.36,821.36,-1.7,551.7
CONS-100165,BLD-08348,2024,1,67004.1,2293.4,8764.22,8041.65,-2.5,543.7
CONS-100177,BLD-08349,2024,1,76656.9,2528.9,10340.67,9526.17,-1.8,612.4
CONS-100189,BLD-08350,2024,1,66653.4,1492.5,8635.2,8142.37,-1.5,607.6
CONS-100201,BLD-08351,2024,1,70255.4,5076.1,9757.76,8101.32,-1.4,568.7
CONS-100213,BLD-08352,2024,1,179171.4,6097.7,24218.64,22278.8,-0.2,537.8
CONS-100225,BLD-08353,2024,1,61942.8,3512.3,8172.35,7092.6,-0.4,586.0
CONS-100237,BLD-08354,2024,1,35159.9,1724.1,4861.31,4327.51,-1.0,555.5
CONS-100249,BLD-08355,2024,1,50075.3,1635.2,6575.83,6066.46,-2.7,540.1
CONS-100261,BLD-08356,2024,1,149966.8,6003.2,20737.8,18816.24,-2.2,607.5
CONS-100273,BLD-08357,2024,1,45772.7,1867.0,5916.53,5323.69,-2.0,602.2
CONS-100285,BLD-08358,2024,1,162552.5,5593.8,20463.79,18635.18,-0.2,556.0
CONS-100297,BLD-08359,2024,1,24485.7,2922.9,3911.87,2953.92,-1.7,578.5
CONS-100309,BLD-08360,2024,1,61133.8,2352.9,8065.85,7318.54,-0.6,560.9
CONS-100321,BLD-08361,2024,1,9566.0,341.3,1259.74,1146.22,-1.4,552.9
CONS-100333,BLD-08362,2024,1,28414.2,1364.4,3780.36,3323.3,-2.7,552.3
CONS-100345,BLD-08363,2024,1,31882.9,2241.9,4716.62,4015.5,-2.2,549.0
CONS-100357,BLD-08364,2024,1,97662.1,2375.6,12273.75,11541.73,-2.8,540.3
CONS-100369,BLD-08365,2024,1,6144.2,292.3,802.04,710.9,-2.1,601.4
CONS-100381,BLD-08366,2024,1,38661.4,4527.2,6305.13,4818.42,-2.3,599.5
CONS-100393,BLD-08367,2024,1,53933.6,2033.0,6808.14,6182.99,-0.8,569.8
CONS-100405,BLD-08368,2024,1,11638.0,596.0,1569.35,1377.02,-1.8,593.4
CONS-100417,BLD-08369,2024,1,99528.5,2480.4,12564.07,11744.61,-2.5,588.0
CONS-100429,BLD-08370,2024,1,64685.7,2451.3,8522.18,7764.38,-2.6,584.6
CONS-100441,BLD-08371,2024,1,41639.0,1178.9,5587.01,5210.19,-1.9,608.6
CONS-100453,BLD-08372,2024,1,52488.1,1953.7,7074.2,6473.28,-2.4,605.6
CONS-100465,BLD-08373,2024,1,13210.5,460.0,1734.25,1592.16,-0.9,589.0
CONS-100477,BLD-08374,2024,1,25578.8,1165.5,3496.22,3111.96,-0.8,597.8
CONS-100489,BLD-08375,2024,1,120912.6,4139.3,15186.23,13922.48,-0.1,567.7
CONS-100501,BLD-08376,2024,1,146209.8,4301.7,19280.87,17869.77,-1.6,586.0
CONS-100513,BLD-08377,2024,1,110308.3,2776.1,13648.3,12732.84,-1.7,558.5
CONS-100525,BLD-08378,2024,1,144149.8,2275.8,18749.28,17999.57,-1.8,546.8
CONS-100537,BLD-08379,2024,1,12717.9,941.4,1791.82,1475.85,-1.8,606.4
CONS-100549,BLD-08380,2024,1,43972.3,4575.9,6606.32,5187.52,-0.7,539.5
CONS-100561,BLD-08381,2024,1,159011.8,2835.5,20530.47,19619.71,-2.2,611.6
CONS-100573,BLD-08382,2024,1,74306.5,2664.8,9505.45,8681.99,-0.2,549.9
CONS-100585,BLD-08383,2024,1,50340.7,1364.4,6346.82,5921.9,-1.8,557.8
CONS-100597,BLD-08384,2024,1,80493.5,3299.0,10233.29,9212.09,-2.6,554.3
CONS-100609,BLD-08385,2024,1,21804.3,837.7,2929.39,2669.83,-1.1,588.6
CONS-100621,BLD-08386,2024,1,146048.6,5632.7,19859.61,18084.37,-1.6,575.5
CONS-100633,BLD-08387,2024,1,19149.6,894.7,2494.07,2196.06,-0.5,592.4
CONS-100645,BLD-08388,2024,1,97504.1,2495.1,12689.97,11854.26,-1.3,537.4
CONS-100657,BLD-08389,2024,1,46314.7,2597.9,6513.97,5692.74,-0.7,579.5
CONS-100669,BLD-08390,2024,1,47861.8,3691.9,6688.55,5526.51,-0.4,558.9
CONS-100681,BLD-08391,2024,1,136238.9,6222.1,17662.81,15680.54,-3.0,585.2
CONS-100693,BLD-08392,2024,1,39403.5,1208.5,5272.69,4905.08,-2.5,591.1
CONS-100705,BLD-08393,2024,1,186553.5,7327.1,25742.53,23449.76,-3.0,607.4
CONS-100717,BLD-08394,2024,1,23856.4,1122.0,3118.35,2761.88,-2.4,598.2
CONS-100729,BLD-08395,2024,1,229382.1,7769.8,30463.15,27998.66,-0.6,604.2
CONS-100741,BLD-08396,2024,1,8112.8,148.6,1052.61,1004.78,-0.9,557.7
CONS-100753,BLD-08397,2024,1,53131.8,1766.3,7174.33,6616.78,-1.6,570.6
CONS-100765,BLD-08398,2024,1,24651.1,1311.2,3296.17,2856.93,-1.4,610.8
CONS-100777,BLD-08399,2024,1,90082.3,2456.5,11168.65,10370.53,-1.6,596.4
CONS-100789,BLD-08400,2024,1,71705.0,2224.1,9475.1,8792.09,-1.4,573.6
CONS-100801,BLD-08401,2024,1,30720.6,2244.2,4384.11,3662.72,-0.2,535.8
CONS-100813,BLD-08402,2024,1,26980.9,1588.8,3708.42,3194.08,-1.0,538.4
CONS-100825,BLD-08403,2024,1,40034.1,1520.1,5091.28,4616.83,-2.1,612.9
CONS-100837,BLD-08404,2024,1,32833.1,3039.4,4869.05,3851.32,-1.3,551.6
CONS-100849,BLD-08405,2024,1,126303.2,4749.6,16878.93,15351.94,-1.7,538.6
CONS-100861,BLD-08406,2024,1,274560.2,7060.9,36799.28,34540.53,-0.8,550.5
CONS-100873,BLD-08407,2024,1,154984.0,7196.3,20375.77,17965.94,-0.8,596.8
CONS-100885,BLD-08408,2024,1,132186.3,4797.7,17282.73,15710.81,-0.1,587.4
CONS-100897,BLD-08409,2024,1,40721.3,1411.0,5179.49,4739.96,-0.2,543.9
CONS-100909,BLD-08410,2024,1,44401.3,1238.4,5553.64,5169.71,-0.3,579.2
CONS-100921,BLD-08411,2024,1,34704.7,1158.3,4379.25,4010.65,-0.4,570.3
CONS-100933,BLD-08412,2024,1,176006.7,7362.7,23740.39,21484.92,-0.6,573.2
CONS-100945,BLD-08413,2024,1,18140.1,1158.8,2520.87,2166.65,-1.0,538.4
CONS-100957,BLD-08414,2024,1,126909.0,3058.2,15530.14,14507.33,-2.5,588.7
CONS-100969,BLD-08415,2024,1,29579.6,1025.8,4002.4,3675.81,-1.3,571.0
CONS-100981,BLD-08416,2024,1,58381.4,3285.3,7837.39,6779.74,-0.6,609.0
CONS-100993,BLD-08417,2024,1,137904.2,7450.2,18871.23,16405.09,-2.7,594.3
CONS-101005,BLD-08418,2024,1,297872.1,12115.9,38635.72,34793.27,-2.1,611.6
CONS-101017,BLD-08419,2024,1,9081.8,441.9,1194.06,1057.39,-0.5,541.7
CONS-101029,BLD-08420,2024,1,154012.1,5933.6,20345.8,18377.49,-1.7,554.8
CONS-101041,BLD-08421,2024,1,181382.2,4311.2,22275.84,20887.04,-2.7,603.0
CONS-101053,BLD-08422,2024,1,69555.4,4461.7,9525.04,8146.86,-0.9,535.5
CONS-101065,BLD-08423,2024,1,167526.2,3819.0,20795.06,19539.63,-0.7,581.6
CONS-101077,BLD-08424,2024,1,148696.1,5397.0,19964.96,18322.35,-2.1,564.3
CONS-101089,BLD-08425,2024,1,75011.9,3543.7,10197.62,9060.06,-0.3,587.9
CONS-101101,BLD-08426,2024,1,63554.4,4480.5,9340.81,7900.83,-0.9,599.2
CONS-101113,BLD-08427,2024,1,201229.1,7281.6,25478.43,23158.97,-2.5,551.0
CONS-101125,BLD-08428,2024,1,40654.7,4799.4,6216.79,4735.19,-1.8,569.4
CONS-101137,BLD-08429,2024,1,107434.6,3419.9,13504.5,12358.16,-1.7,546.6
CONS-101149,BLD-08430,2024,1,26918.1,1645.0,3604.72,3071.2,-2.2,565.9
CONS-101161,BLD-08431,2024,1,87175.8,4158.9,11671.26,10313.73,-1.0,569.5
CONS-101173,BLD-08432,2024,1,65042.7,2990.0,9061.01,8057.7,-1.8,613.1
